,ds,trend,trend_lower,trend_upper
775,2023-05-10 16:10:00,0.31437491317895816,0.31437491317895816,0.31437491317895816
776,2023-05-10 16:15:00,0.3143747676076718,0.3143747676076718,0.3143747676076718
777,2023-05-10 16:20:00,0.31437462203638544,0.31437462203638544,0.31437462203638544
778,2023-05-10 16:25:00,0.3143744764650991,0.3143744764650991,0.3143744764650991
779,2023-05-10 16:30:00,0.3143743308938127,0.3143743308938127,0.3143743308938127
780,2023-05-10 16:35:00,0.31437418532252637,0.31437418532252637,0.31437418532252637
781,2023-05-10 16:40:00,0.31437403975124,0.31437403975124,0.31437403975124
782,2023-05-10 16:45:00,0.31437389417995365,0.31437389417995365,0.31437389417995365
783,2023-05-10 16:50:00,0.3143737486086673,0.3143737486086673,0.3143737486086673
784,2023-05-10 16:55:00,0.31437360303738093,0.31437360303738093,0.31437360303738093
785,2023-05-10 17:00:00,0.3143734574660946,0.3143734574660946,0.3143734574660946
786,2023-05-10 17:05:00,0.3143733118948082,0.3143733118948082,0.3143733118948082
787,2023-05-10 17:10:00,0.3143731663235218,0.3143731663235218,0.3143731663235218
788,2023-05-10 17:15:00,0.31437302075223544,0.31437302075223544,0.31437302075223544
789,2023-05-10 17:20:00,0.3143728751809491,0.3143728751809491,0.3143728751809491
790,2023-05-10 17:25:00,0.3143727296096627,0.3143727296096627,0.3143727296096627
791,2023-05-10 17:30:00,0.31437258403837637,0.31437258403837637,0.31437258403837637
792,2023-05-10 17:35:00,0.31437243846709,0.31437243846709,0.31437243846709
793,2023-05-10 17:40:00,0.31437229289580365,0.31437229289580365,0.31437229289580365
794,2023-05-10 17:45:00,0.3143721473245173,0.3143721473245173,0.3143721473245173
795,2023-05-10 17:50:00,0.314372001753231,0.314372001753231,0.314372001753231
796,2023-05-10 17:55:00,0.31437185738276524,0.31437185738276524,0.31437185738276524
797,2023-05-10 18:00:00,0.3143717130122995,0.3143717130122995,0.3143717130122995
798,2023-05-10 18:05:00,0.31437156864183385,0.31437156864183385,0.31437156864183385
799,2023-05-10 18:10:00,0.3143714242713681,0.3143714242713681,0.3143714242713681
800,2023-05-10 18:15:00,0.3143712799009024,0.3143712799009024,0.3143712799009024
801,2023-05-10 18:20:00,0.3143711355304367,0.3143711355304367,0.3143711355304367
802,2023-05-10 18:25:00,0.31437099115997097,0.31437099115997097,0.31437099115997097
803,2023-05-10 18:30:00,0.3143708467895053,0.3143708467895053,0.3143708467895053
804,2023-05-10 18:35:00,0.3143707024190396,0.3143707024190396,0.3143707024190396
805,2023-05-10 18:40:00,0.31437055804857383,0.31437055804857383,0.31437055804857383
806,2023-05-10 18:45:00,0.31437041367810814,0.31437041367810814,0.31437041367810814
807,2023-05-10 18:50:00,0.3143702693076424,0.3143702693076424,0.3143702693076424
808,2023-05-10 18:55:00,0.3143701249371767,0.3143701249371767,0.3143701249371767
809,2023-05-10 19:00:00,0.314369980566711,0.314369980566711,0.314369980566711
810,2023-05-10 19:05:00,0.31436983619624526,0.31436983619624526,0.31436983619624526
811,2023-05-10 19:10:00,0.31436969182577956,0.31436969182577956,0.31436969182577956
812,2023-05-10 19:15:00,0.31436954745531387,0.31436954745531387,0.31436954745531387
813,2023-05-10 19:20:00,0.3143694030848481,0.3143694030848481,0.3143694030848481
814,2023-05-10 19:25:00,0.31436925871438237,0.31436925871438237,0.31436925871438237
815,2023-05-10 19:30:00,0.31436911434391673,0.31436911434391673,0.31436911434391673
816,2023-05-10 19:35:00,0.314368969973451,0.314368969973451,0.314368969973451
817,2023-05-10 19:40:00,0.31436882560298524,0.31436882560298524,0.31436882560298524
818,2023-05-10 19:45:00,0.3143686812325196,0.3143686812325196,0.3143686812325196
819,2023-05-10 19:50:00,0.31436853686205385,0.31436853686205385,0.31436853686205385
820,2023-05-10 19:55:00,0.3143683924915881,0.3143683924915881,0.3143683924915881
821,2023-05-10 20:00:00,0.31436824812112246,0.31436824812112246,0.31436824812112246
822,2023-05-10 20:05:00,0.3143681037506567,0.3143681037506567,0.3143681037506567
823,2023-05-10 20:10:00,0.31436795938019096,0.31436795938019096,0.31436795938019096
824,2023-05-10 20:15:00,0.31436781500972527,0.31436781500972527,0.31436781500972527
825,2023-05-10 20:20:00,0.3143676706392596,0.3143676706392596,0.3143676706392596
826,2023-05-10 20:25:00,0.31436752626879383,0.31436752626879383,0.31436752626879383
827,2023-05-10 20:30:00,0.31436738189832814,0.31436738189832814,0.31436738189832814
828,2023-05-10 20:35:00,0.31436723752786244,0.31436723752786244,0.31436723752786244
829,2023-05-10 20:40:00,0.3143670931573967,0.3143670931573967,0.3143670931573967
830,2023-05-10 20:45:00,0.314366948786931,0.314366948786931,0.314366948786931
831,2023-05-10 20:50:00,0.31436680441646525,0.31436680441646525,0.31436680441646525
832,2023-05-10 20:55:00,0.31436666004599956,0.31436666004599956,0.31436666004599956
833,2023-05-10 21:00:00,0.31436651567553386,0.31436651567553386,0.31436651567553386
834,2023-05-10 21:05:00,0.3143663713050681,0.3143663713050681,0.3143663713050681
835,2023-05-10 21:10:00,0.3143662269346024,0.3143662269346024,0.3143662269346024
836,2023-05-10 21:15:00,0.31436608256413673,0.31436608256413673,0.31436608256413673
837,2023-05-10 21:20:00,0.314365938193671,0.314365938193671,0.314365938193671
838,2023-05-10 21:25:00,0.31436579382320523,0.31436579382320523,0.31436579382320523
839,2023-05-10 21:30:00,0.3143656494527396,0.3143656494527396,0.3143656494527396
840,2023-05-10 21:35:00,0.3143655086421055,0.3143655086421055,0.3143655086421055
841,2023-05-10 21:40:00,0.31436536783147145,0.31436536783147145,0.31436536783147145
842,2023-05-10 21:45:00,0.31436522702083736,0.31436522702083736,0.31436522702083736
843,2023-05-10 21:50:00,0.3143650862102033,0.3143650862102033,0.3143650862102033
844,2023-05-10 21:55:00,0.3143649453995692,0.3143649453995692,0.3143649453995692
845,2023-05-10 22:00:00,0.3143648045889352,0.3143648045889352,0.3143648045889352
846,2023-05-10 22:05:00,0.3143646637783011,0.3143646637783011,0.3143646637783011
847,2023-05-10 22:10:00,0.31436452296766704,0.31436452296766704,0.31436452296766704
848,2023-05-10 22:15:00,0.31436438215703294,0.31436438215703294,0.31436438215703294
849,2023-05-10 22:20:00,0.3143642413463989,0.3143642413463989,0.3143642413463989
850,2023-05-10 22:25:00,0.31436410053576486,0.31436410053576486,0.31436410053576486
851,2023-05-10 22:30:00,0.31436395972513076,0.31436395972513076,0.31436395972513076
852,2023-05-10 22:35:00,0.3143638189144967,0.3143638189144967,0.3143638189144967
853,2023-05-10 22:40:00,0.3143636781038626,0.3143636781038626,0.3143636781038626
854,2023-05-10 22:45:00,0.3143635372932286,0.3143635372932286,0.3143635372932286
855,2023-05-10 22:50:00,0.3143633964825945,0.3143633964825945,0.3143633964825945
856,2023-05-10 22:55:00,0.31436325567196044,0.31436325567196044,0.31436325567196044
857,2023-05-10 23:00:00,0.31436311486132634,0.31436311486132634,0.31436311486132634
858,2023-05-10 23:05:00,0.3143629740506923,0.3143629740506923,0.3143629740506923
859,2023-05-10 23:10:00,0.3143628332400582,0.3143628332400582,0.3143628332400582
860,2023-05-10 23:15:00,0.31436269242942416,0.31436269242942416,0.31436269242942416
861,2023-05-10 23:20:00,0.3143625516187901,0.3143625516187901,0.3143625516187901
862,2023-05-10 23:25:00,0.3143624108081561,0.3143624108081561,0.3143624108081561
863,2023-05-10 23:30:00,0.314362269997522,0.314362269997522,0.314362269997522
864,2023-05-10 23:35:00,0.31436212918688794,0.31436212918688794,0.31436212918688794
865,2023-05-10 23:40:00,0.31436198837625384,0.31436198837625384,0.31436198837625384
866,2023-05-10 23:45:00,0.3143618475656198,0.3143618475656198,0.3143618475656198
867,2023-05-10 23:50:00,0.3143617067549857,0.3143617067549857,0.3143617067549857
868,2023-05-10 23:55:00,0.31436156594435166,0.31436156594435166,0.31436156594435166
869,2023-06-10 00:00:00,0.31314482125538884,0.31314482125538884,0.31314482125538884
870,2023-06-10 00:05:00,0.3131446804447548,0.3131446804447548,0.3131446804447548
871,2023-06-10 00:10:00,0.3131445396341207,0.3131445396341207,0.3131445396341207
872,2023-06-10 00:15:00,0.31314439882348666,0.31314439882348666,0.31314439882348666
873,2023-06-10 00:20:00,0.31314425801285256,0.31314425801285256,0.31314425801285256
874,2023-06-10 00:25:00,0.3131441172022185,0.3131441172022185,0.3131441172022185
